time,mean_auc,sem_auc,sub-102,sub-104,sub-105,sub-106,sub-107
0.0658,0.5055164295415636,0.012484056186589905,0.4566969118428563,0.507028516269155,0.4988927862811791,0.5349826388888889,0.5299812944257389
0.066,0.5060245002378505,0.012859816200937206,0.45558682858661204,0.5088826770703455,0.4984640731292517,0.53515625,0.5320326724030429
0.0662,0.5065343569007142,0.012891898133564011,0.45622453598913537,0.5090797570687366,0.49855796485260767,0.5348090277777777,0.5340004988153136
0.0664,0.5064326493655014,0.013223201625424532,0.4556655578955656,0.5086212444194184,0.49677225056689334,0.5356770833333333,0.5354271106122959
0.0666,0.5066589041853746,0.013276273166517019,0.45601787155313256,0.5076901419780396,0.49711592970521545,0.5366319444444445,0.5358386332460406
0.0668,0.5074563636036628,0.013529407167495034,0.4559981892258941,0.5099344407352291,0.4964303429705216,0.5372395833333333,0.5376792617533359
0.067,0.5074852838858689,0.01390290351559178,0.4548703918751353,0.5098600329807345,0.4957518424036282,0.5381076388888889,0.5388365132809577
0.0672,0.5076676862552187,0.014218264235396936,0.4544964276576062,0.5096689860435185,0.49472789115646265,0.5393229166666667,0.5401222097518394
0.0674,0.5081854469193976,0.014142985917785839,0.45568524022280404,0.5111571411334112,0.49396258503401363,0.5393229166666667,0.5407993515400922
0.0676,0.5088643711306524,0.01399299725472221,0.45807664298226614,0.511913284800708,0.49267644557823137,0.5401041666666667,0.5415513156253897
0.0678,0.5094583726157222,0.014303784827315123,0.4580845159131616,0.5137775007038571,0.4913105867346939,0.5410590277777778,0.5430602319491209
0.068,0.5098249159262703,0.01439153206422864,0.45910602869683315,0.5135985198889916,0.4902937216553287,0.5434027777777778,0.5427235316124206
0.0682,0.5099822968223819,0.014275369561378095,0.46046804574172845,0.513588464787033,0.48943983843537414,0.5434895833333333,0.5429255518144407
0.0684,0.5103828353637511,0.014060558920889062,0.46166866770326925,0.5127518803040664,0.4907330640589569,0.5434895833333333,0.5432709814191296
0.0686,0.5112203205740103,0.014044516060490859,0.4630424941445077,0.5139584925391143,0.4906427154195011,0.5443576388888889,0.5441002618780396
0.0688,0.5119655853000242,0.014097568156782295,0.4629480189737635,0.5159996782367373,0.49160643424036277,0.5449652777777777,0.5443085172714802
0.069,0.511279542530836,0.013879574638556887,0.46423130670970536,0.5146844709005349,0.48971619897959184,0.5439236111111111,0.5438421249532361
0.0692,0.5116814721418547,0.014007588918644722,0.4651544078571851,0.5157925431363874,0.48819090136054416,0.5446180555555555,0.5446514527996009
0.0694,0.5122745858069828,0.013638396888580916,0.4681972956482374,0.5167196235369828,0.48750531462585034,0.5440972222222223,0.5448534730016212
0.0696,0.512428996706167,0.013944790040793022,0.4684649752986793,0.5165265655793749,0.48589143990929706,0.5444444444444445,0.5468175582990399
0.0698,0.5132672895551541,0.013717209530435075,0.47041549392800197,0.5176245827132687,0.486500850340136,0.5447048611111112,0.5470906596832523
0.07,0.5140713339406232,0.01360705802397656,0.4731788926722696,0.5182761533201946,0.48557787698412697,0.5454861111111111,0.5478376356154134
0.0702,0.5146324400190444,0.01345007467228287,0.47548566142460685,0.519480754534851,0.48464073129251706,0.5462673611111112,0.5472876917321362
0.0704,0.5153021584946191,0.013343585435196221,0.4777018914716476,0.5186401480111009,0.4848161139455782,0.547048611111111,0.5483040279336576
0.0706,0.5157681555022056,0.012990676909945943,0.48064833585923206,0.5196496802477577,0.48421910430839005,0.5457465277777778,0.5485771293178701
0.0708,0.5155286129650343,0.012816491325617862,0.4825083157832582,0.5184350239311427,0.4831030328798186,0.5461805555555556,0.5474161366753959
0.071,0.5152863615114027,0.012556735441512689,0.4843564863109414,0.5178699272010618,0.48225800736961444,0.54453125,0.5474161366753959
0.0712,0.5151044485022129,0.012565258049984304,0.4862873226130257,0.5173973374090013,0.4803022250566894,0.5426215277777777,0.5489138296545704
0.0714,0.5145474443772553,0.012559854301856068,0.4867577302340228,0.5182218557696175,0.47842261904761896,0.5402777777777776,0.5490572390572391
0.0716,0.5146756153657723,0.012309127641013145,0.4884090774893224,0.5184048586252665,0.4784243905895691,0.5394965277777778,0.5486432223469261
0.0718,0.5148660022416521,0.011639015172569026,0.4926506190091916,0.5195028757591602,0.4780966553287982,0.5374131944444445,0.5466666666666666
0.072,0.5149996519372341,0.011305631464241668,0.49514633810301734,0.5208723806459398,0.47768211451247167,0.5352430555555555,0.5460543708691856
0.0722,0.5150302187163749,0.010975028541028662,0.49911429527427326,0.5208522704420223,0.476578443877551,0.5335069444444445,0.545099139543584
0.0724,0.5148835229705409,0.011108662863084456,0.5006849449878954,0.5193480271889956,0.47530647675736964,0.5331597222222223,0.5459184436962214
0.0726,0.5144883719988321,0.010862622189817617,0.5025311472828548,0.5207456863612597,0.4744614512471655,0.5296006944444445,0.5451028806584362
0.0728,0.5142350958547337,0.010717760417997433,0.505020961678509,0.5197924626955718,0.4734410430839002,0.5292534722222222,0.5436675395934655
0.073,0.5148819266458655,0.01066089181146405,0.5069616391442124,0.5214495434983711,0.4736961451247165,0.5279513888888889,0.5443509165731388
0.0732,0.5153727728688109,0.010522721189527654,0.5084397819198141,0.5225435385914813,0.4742205215419501,0.527517361111111,0.5441426611796982
0.0734,0.515354757506748,0.010702644680838215,0.5115712401834394,0.5234565418493344,0.4721832482993197,0.5256944444444445,0.5438683127572016
0.0736,0.5150592474498984,0.010568591879404546,0.5116657153541835,0.5242750271487753,0.47278734410430834,0.5222222222222223,0.5443459284200025
0.0738,0.5150623524151176,0.010593719822699082,0.5131320487334422,0.5264831275389132,0.4723763463718821,0.5194444444444445,0.5438757949869062
0.074,0.5148297645914057,0.01079467430366306,0.5140472769500265,0.5282307042593412,0.47127621882086174,0.5169270833333333,0.5436675395934655
0.0742,0.5149518607992991,0.010960196276534983,0.5161729682917707,0.5290612556811326,0.4709343112244898,0.5142361111111111,0.544354657687991
0.0744,0.5152100760871636,0.01104042231455385,0.5168165803924656,0.529509713228492,0.4706012613378685,0.5147569444444444,0.5443658810325478
0.0746,0.5150462421009492,0.011214641917012358,0.5172771468498436,0.5298777299601818,0.4699139030612245,0.513454861111111,0.5447075695223844
0.0748,0.5148369439825687,0.011531822518000334,0.5185584663530616,0.5311607609701162,0.4688102324263038,0.5106770833333334,0.5449781768300287
0.075,0.5149437740787463,0.011746948992949913,0.519944102190643,0.5313357197441982,0.46871811224489796,0.5085069444444444,0.5462139917695474
0.0752,0.5154163525586153,0.012387958228583441,0.5224221071899541,0.5348670715521056,0.4670121173469387,0.5060763888888888,0.5467040778151889
0.0754,0.5156598625090465,0.012728942266900196,0.5241679296159978,0.5357036560350722,0.46633184523809523,0.5045138888888889,0.5475819927671779
0.0756,0.5151015974924935,0.012981853673559605,0.5249808097309426,0.5365301854160801,0.4648862670068027,0.5026909722222221,0.5464197530864198
0.0758,0.5151627538052187,0.01283938424572931,0.5257169287696577,0.5361480915416482,0.4663389314058957,0.5010416666666667,0.5465681506422249
0.076,0.5159620893235924,0.013014732078755442,0.5273505619304426,0.5357800748099586,0.4663513321995465,0.5019097222222222,0.5484187554557926
0.0762,0.5160362053357946,0.013177114084344863,0.528820831775149,0.5378212605075816,0.46625921201814063,0.5000868055555556,0.5471929168225464
0.0764,0.5164983768600514,0.013389067929775213,0.5290058456511899,0.5403209588545228,0.46558248299319727,0.50078125,0.5468013468013468
0.0766,0.5170041540776855,0.013599301344992645,0.5310370618221899,0.5417226400675703,0.4651767998866213,0.5006944444444444,0.546389824167602
0.0768,0.5173489075819511,0.013779257635936105,0.5313086779380793,0.5429352853637937,0.46439909297052157,0.5016493055555555,0.5464521760818056
0.077,0.5178566416978251,0.013943663137113201,0.5320310193477277,0.5440614567831717,0.46405187074829934,0.50234375,0.5467951116099263
0.0772,0.5185839003198196,0.014136790307450915,0.5336784301375794,0.5441620078027591,0.4638959750566894,0.5029513888888889,0.5482316997131812
0.0774,0.5189819156561386,0.01451948875515408,0.5344932784852481,0.5458492539114347,0.46286670918367345,0.5027777777777778,0.548922558922559
0.0776,0.5198611601799017,0.014393213277410413,0.536888617710158,0.5457647910549813,0.4647480867346939,0.5024305555555555,0.5494737498441202
0.0778,0.5204212902055108,0.014638279368899214,0.5380813667408034,0.5465309898242368,0.4637170493197279,0.5038194444444445,0.5499576006983413
0.078,0.5207997887645431,0.014788878748898802,0.5407502903143268,0.54728311145075,0.4638853458049887,0.5028645833333333,0.5492156129193166
0.0782,0.5211877005256431,0.014737747174120568,0.5405514988092193,0.5484997787877568,0.4640536422902494,0.5041666666666667,0.5486669160743235
0.0784,0.521726372153392,0.014644634245546814,0.5410120652665972,0.5497184571451555,0.4646630527210884,0.5053819444444445,0.5478563411896746
0.0786,0.5221339923830784,0.01496301725522309,0.5425669691184286,0.5519567228411696,0.46466128117913835,0.5038194444444445,0.547665544332211
0.0788,0.5225787113324812,0.015132248983594748,0.5452201468301612,0.551866226923541,0.46458510487528343,0.5035590277777777,0.5476630502556429
0.079,0.5236543808307027,0.015140037860355334,0.546214104355699,0.5534589550738045,0.46576672335600905,0.5044270833333333,0.5484050380346677
0.0792,0.5241180571668975,0.015451594209481327,0.5472946641210856,0.555789727707839,0.4653539540816327,0.504079861111111,0.5480720788128195
0.0794,0.5242415661257798,0.015769564475092195,0.5494892436081642,0.5567389293327434,0.4639756944444445,0.5044270833333334,0.5465768799102133
0.0796,0.5249576274911272,0.015832562646392243,0.5508670065148504,0.557758516671359,0.4645567602040816,0.5049479166666668,0.5466579373986782
0.0798,0.5253441327264572,0.01641520252980713,0.5526994311807428,0.5588766440091703,0.46216340702947845,0.505642361111111,0.5473388203017834
0.08,0.5263996355381986,0.016605765646454346,0.5549806129076702,0.5616860394964405,0.46301197562358276,0.5059895833333334,0.5463299663299664
0.0802,0.5267526712183124,0.016500541482886256,0.5571712559293011,0.560117443590878,0.46343891723356007,0.50703125,0.5460044893378226
0.0804,0.5267634113623156,0.016321949720174866,0.5575334107504871,0.5605840003217633,0.4648667800453515,0.50625,0.5445828656939768
0.0806,0.5274321183322893,0.016436200529396677,0.5591631074458244,0.5620842215340064,0.4651236536281179,0.5072916666666667,0.5434979423868314
0.0808,0.5279157576072513,0.016165618423446795,0.560800677072057,0.5621948276555524,0.4668916524943311,0.5085069444444444,0.5411846863698716
0.081,0.5281094549818092,0.01597126674802592,0.561792666364871,0.5621083537787073,0.4685019841269841,0.5082465277777778,0.5398977428607058
0.0812,0.5281921765482744,0.01590659704857719,0.5625996417816441,0.5610746892973495,0.46830534297052157,0.509548611111111,0.5394325975807458
0.0814,0.5286968798949209,0.015763589618531644,0.56441828881847,0.5620259019426457,0.47051268424036286,0.5094618055555555,0.5370657189175707
0.0816,0.5284828037067305,0.015623873092575492,0.5662290629244001,0.561189317459679,0.47228422619047616,0.5081597222222223,0.534551689736875
