time,mean_auc,sem_auc,sub-102,sub-104,sub-105,sub-106,sub-107
-0.1,0.4864077513609869,0.045009169807016323,0.42276307498424703,0.3587271581600504,0.592643352236925,0.44124133585381226,0.6166638355698998
-0.0998,0.48704816792717376,0.0446297058513542,0.4223692501575299,0.3606017643352237,0.592296786389414,0.44379332073093886,0.6161797180227622
-0.0996,0.48810136964073114,0.04457062229281,0.4215973534971645,0.36172022684310023,0.5941713925645873,0.44710144927536233,0.6159164260234414
-0.0994,0.4885279538427403,0.04435328655493879,0.4204473850031506,0.36430371770636427,0.5952898550724638,0.4474637681159421,0.6151350433157805
-0.0992,0.4897223908927952,0.043799255840348696,0.4219439193446755,0.3672337744171393,0.5941871455576561,0.449653434152489,0.6155936809920164
-0.099,0.49030705518947537,0.043331139083196024,0.4238500315059861,0.3690926275992438,0.5934782608695651,0.45004725897920606,0.6150670969933751
-0.0988,0.4909434846723137,0.042998019428953434,0.42603969754253307,0.3694549464398236,0.5913043478260869,0.4518746061751733,0.6160438253779514
-0.0986,0.49162631952389624,0.043023177989930446,0.4223062381852552,0.37355072463768113,0.593494013862634,0.45225267800882163,0.6165279429250891
-0.0984,0.4921716850934139,0.043058646366561946,0.4230466288594833,0.3739603024574669,0.5934940138626338,0.45261499684940143,0.6177424834380838
-0.0982,0.49268534612539516,0.042460208869176765,0.42192816635160685,0.37906427221172023,0.5916666666666667,0.452583490863264,0.6181841345337185
-0.098,0.49299894548335177,0.04162906023496874,0.4241335853812225,0.38086011342155013,0.5883427851291746,0.4544423440453686,0.6172158994394428
-0.0978,0.49410202373647183,0.04142543903524253,0.42676433522369245,0.38160050409577817,0.5875866414618778,0.4559073724007562,0.6186512655002547
-0.0976,0.49441853553839915,0.04106503076496949,0.4282923755513548,0.38201008191556396,0.5857750472589791,0.4573724007561436,0.6186427722099541
-0.0974,0.49479375165704786,0.04014747805161127,0.4297889098928797,0.3853024574669187,0.582151858853182,0.4588216761184625,0.6179038559537965
-0.0972,0.49558426558834523,0.03978186886095022,0.43089161940768744,0.38679899180844357,0.5792060491493384,0.46140516698172657,0.6196195005945302
-0.097,0.4965604009946194,0.03920529094553049,0.431663516068053,0.3908002520478891,0.5788122243226212,0.4621613106490233,0.6193647018855104
-0.0968,0.49830927810885733,0.03807130680457985,0.4331285444234404,0.39699117832388153,0.576984877126654,0.46581600504095777,0.6186257856293528
-0.0966,0.4986722038423924,0.03752127836415247,0.432356647763075,0.4017485822306238,0.5747794580970385,0.46537492123503466,0.6191014098861899
-0.0964,0.4995251710191167,0.03746129747483253,0.4335223692501575,0.4010396975425331,0.5747794580970383,0.4686988027725268,0.6195855274333277
-0.0962,0.5001705106966756,0.03738592280850335,0.4335696282293636,0.40215816005040955,0.5733301827347196,0.4705103969754253,0.6212841854934602
-0.096,0.5013087700099403,0.03662153942486667,0.43396345305608064,0.4061594202898551,0.5726055450535601,0.4737712665406427,0.6200441651095634
-0.0958,0.5025801770350634,0.03601015346005501,0.4343730308758664,0.41124763705103967,0.5693131695022055,0.4759609325771896,0.6220061151690164
-0.0956,0.5017220796327045,0.034855501411708255,0.43552299936988026,0.4131064902331443,0.5656584751102709,0.4767328292375551,0.617589604212672
-0.0954,0.5033832987126056,0.034511800691814844,0.43747637051039695,0.41641461877756775,0.5671077504725898,0.47783553875236295,0.6180822150501104
