time,mean_auc,se_auc,fold_1,fold_2,fold_3,fold_4,fold_5
-0.1,0.4189193446754883,0.014546856631424767,0.43840579710144933,0.4384057971014493,0.44565217391304346,0.41485507246376807,0.35727788279773154
-0.0998,0.416351606805293,0.014518705702823093,0.43478260869565216,0.4365942028985507,0.44021739130434784,0.4166666666666667,0.3534971644612476
-0.0996,0.416698172652804,0.015164440222685333,0.4365942028985508,0.4384057971014493,0.44202898550724634,0.4148550724637681,0.35160680529300564
-0.0994,0.41630434782608694,0.015612537037567679,0.43659420289855067,0.4384057971014493,0.4384057971014492,0.4202898550724638,0.3478260869565217
-0.0992,0.416997479521109,0.016626437560326415,0.4384057971014492,0.4438405797101449,0.4365942028985507,0.4221014492753623,0.34404536862003776
-0.099,0.41625708884688084,0.016813534873803132,0.4365942028985508,0.4438405797101449,0.4347826086956521,0.42391304347826086,0.34215500945179583
-0.0988,0.41477630749842465,0.017331943821043503,0.43659420289855067,0.44202898550724634,0.43478260869565216,0.4221014492753623,0.3383742911153119
-0.0986,0.41436672967863897,0.018602389289680055,0.44202898550724634,0.44202898550724634,0.4347826086956522,0.4202898550724638,0.332703213610586
-0.0984,0.41580025204788906,0.01944336741414472,0.43840579710144933,0.43659420289855067,0.45108695652173914,0.4221014492753623,0.33081285444234404
-0.0982,0.41323251417769374,0.019672714661951397,0.4311594202898551,0.43659420289855067,0.4492753623188405,0.4221014492753623,0.3270321361058601
-0.098,0.4131695022054191,0.021213212326244256,0.43115942028985504,0.4384057971014493,0.4492753623188406,0.427536231884058,0.3194706994328923
-0.0978,0.41320100819155636,0.0204017134259643,0.4293478260869565,0.43659420289855067,0.4492753623188406,0.427536231884058,0.32325141776937616
-0.0976,0.412476370510397,0.020309969306430833,0.42934782608695654,0.43659420289855067,0.4492753623188406,0.42391304347826086,0.32325141776937616
-0.0974,0.41320100819155636,0.020491598500308968,0.42934782608695654,0.4402173913043478,0.4492753623188406,0.42391304347826086,0.32325141776937616
-0.0972,0.4121140516698173,0.02012874280444544,0.4293478260869565,0.4402173913043478,0.4438405797101449,0.42391304347826086,0.32325141776937616
-0.097,0.4106175173282923,0.0210452841831841,0.4275362318840579,0.43659420289855067,0.44565217391304346,0.4257246376811594,0.3175803402646503
-0.0968,0.4112948960302457,0.022594563592951658,0.43115942028985504,0.4347826086956521,0.4528985507246377,0.4257246376811594,0.3119092627599244
-0.0966,0.41419344675488345,0.02317010498412275,0.43297101449275366,0.4402173913043478,0.45471014492753625,0.4311594202898551,0.31190926275992437
-0.0964,0.4141304347826087,0.02496899989349953,0.4293478260869565,0.4402173913043478,0.46014492753623193,0.4365942028985508,0.30434782608695654
-0.0962,0.41594202898550725,0.025298055229675192,0.431159420289855,0.44202898550724634,0.4601449275362319,0.44202898550724634,0.30434782608695654
-0.096,0.41594202898550725,0.025334353111833005,0.42934782608695654,0.44202898550724634,0.4601449275362319,0.4438405797101449,0.30434782608695654
-0.0958,0.4162728418399496,0.02650604811566884,0.427536231884058,0.44565217391304346,0.46739130434782605,0.44021739130434784,0.3005671077504726
-0.0956,0.4165879017013232,0.02804443375980991,0.42934782608695643,0.44565217391304346,0.4746376811594203,0.4384057971014492,0.29489603024574673
-0.0954,0.41693446754883423,0.028516212337519768,0.4257246376811594,0.4492753623188406,0.47282608695652173,0.4438405797101449,0.29300567107750475
-0.0952,0.41728103339634537,0.02878444207900791,0.4311594202898551,0.447463768115942,0.47101449275362317,0.44565217391304346,0.29111531190926276
-0.095,0.4154379332073093,0.029140027774250683,0.43297101449275355,0.44565217391304346,0.4692028985507246,0.44202898550724634,0.28733459357277885
-0.0948,0.41724952741020793,0.029770177851447654,0.43297101449275366,0.4420289855072464,0.47644927536231885,0.447463768115942,0.28733459357277885
-0.0946,0.4209357277882798,0.029002286176686706,0.44021739130434784,0.44202898550724634,0.4818840579710145,0.44565217391304346,0.29489603024574673
-0.0944,0.42090422180214243,0.030193868289240214,0.4384057971014493,0.4402173913043478,0.4891304347826087,0.44565217391304346,0.2911153119092628
-0.0942,0.42088846880907366,0.030687490369670264,0.4438405797101449,0.4365942028985507,0.49094202898550726,0.4438405797101449,0.2892249527410208
-0.094,0.42276307498424703,0.029580317539848383,0.44021739130434784,0.4365942028985507,0.4927536231884058,0.447463768115942,0.29678638941398866
-0.0938,0.42498424700693127,0.028983423324446814,0.44021739130434784,0.4402173913043478,0.4963768115942029,0.44565217391304346,0.30245746691871456
-0.0936,0.4242753623188406,0.028392484310137554,0.44202898550724634,0.4384057971014492,0.4945652173913044,0.44202898550724634,0.30434782608695654
-0.0934,0.4246849401386263,0.02750444981315129,0.4365942028985507,0.4402173913043478,0.4963768115942029,0.4402173913043478,0.31001890359168244
-0.0932,0.42578764965343413,0.027750196446032806,0.43478260869565216,0.4384057971014493,0.5018115942028986,0.44202898550724634,0.31190926275992437
-0.093,0.4276149968494014,0.02791653500621536,0.4347826086956521,0.4402173913043478,0.5054347826086957,0.44384057971014496,0.31379962192816635
-0.0928,0.43382167611846245,0.02786604646707387,0.4384057971014493,0.4565217391304348,0.5090579710144927,0.44565217391304346,0.31947069943289225
-0.0926,0.43525519848771266,0.028920187145437044,0.44021739130434784,0.46195652173913043,0.5144927536231884,0.44202898550724634,0.3175803402646503
-0.0924,0.4341682419659735,0.029017085070178656,0.43478260869565216,0.4655797101449275,0.5144927536231884,0.4384057971014492,0.31758034026465026
-0.0922,0.4359955891619408,0.028566623745598062,0.4384057971014493,0.4655797101449275,0.5126811594202899,0.4438405797101449,0.3194706994328923
-0.092,0.43673597983616885,0.028265596823954946,0.4402173913043478,0.4655797101449276,0.5126811594202898,0.4438405797101449,0.32136105860113423
-0.0918,0.4390044108380592,0.026957892266239715,0.43297101449275366,0.47644927536231885,0.5126811594202898,0.44021739130434784,0.332703213610586
-0.0916,0.4404379332073095,0.028037100767999302,0.4365942028985508,0.4800724637681159,0.5181159420289855,0.43659420289855067,0.3308128544423441
-0.0914,0.4466761184625079,0.0276304804056991,0.44021739130434784,0.4855072463768116,0.5253623188405797,0.44202898550724634,0.3402646502835539
-0.0912,0.44708569628229367,0.02694749558200625,0.44202898550724645,0.4873188405797101,0.5253623188405797,0.4347826086956521,0.3459357277882798
-0.091,0.449653434152489,0.026446797363290697,0.44384057971014496,0.49818840579710144,0.5199275362318841,0.43659420289855067,0.34971644612476377
-0.0908,0.45259924385633266,0.02562009568316278,0.447463768115942,0.5,0.5199275362318841,0.4402173913043478,0.3553875236294896
-0.0906,0.45261499684940143,0.026257197344593166,0.44565217391304346,0.5018115942028986,0.5253623188405797,0.43297101449275355,0.3572778827977316
-0.0904,0.45371770636420916,0.026242279427704213,0.447463768115942,0.5,0.5289855072463768,0.43297101449275355,0.3591682419659735
-0.0902,0.4526465028355388,0.02603646573886716,0.447463768115942,0.49818840579710144,0.5289855072463768,0.427536231884058,0.3610586011342155
-0.09,0.45601764335223693,0.024944759819112757,0.4528985507246377,0.5036231884057971,0.5289855072463767,0.4202898550724638,0.3742911153119093
-0.0898,0.4582073093887839,0.025643885129719494,0.4547101449275362,0.5090579710144928,0.532608695652174,0.41847826086956524,0.3761814744801512
-0.0896,0.4611373660995589,0.026680358428671024,0.45652173913043476,0.5144927536231885,0.5398550724637682,0.41485507246376807,0.3799621928166352
-0.0894,0.4625866414618778,0.0267943084673727,0.45652173913043476,0.5163043478260869,0.5416666666666666,0.4184782608695652,0.3799621928166352
-0.0892,0.4651858853182104,0.02650195648768497,0.4583333333333333,0.519927536231884,0.5434782608695652,0.4166666666666667,0.38752362948960306
-0.089,0.46633585381222425,0.025687240308070187,0.4601449275362318,0.5163043478260869,0.5452898550724637,0.4148550724637681,0.3950850661625709
-0.0888,0.468887838689351,0.02596699218407662,0.4619565217391304,0.5217391304347826,0.5471014492753623,0.41666666666666663,0.39697542533081287
-0.0886,0.4696754883427851,0.02571912402503723,0.4619565217391304,0.5253623188405797,0.5452898550724639,0.411231884057971,0.40453686200378064
-0.0884,0.4722589792060492,0.025674231776266956,0.4601449275362318,0.5326086956521738,0.5452898550724639,0.41304347826086957,0.4102079395085066
-0.0882,0.4722432262129804,0.02624614679941488,0.4619565217391304,0.5307971014492754,0.5489130434782608,0.411231884057971,0.4083175803402646
-0.088,0.4729363579080025,0.02757659053107025,0.46557971014492755,0.5380434782608695,0.5489130434782609,0.4076086956521739,0.40453686200378075
-0.0878,0.47140831758034024,0.030511176806937684,0.4619565217391304,0.5471014492753623,0.5525362318840579,0.4003623188405797,0.3950850661625709
-0.0876,0.4747164461247636,0.029528900418270835,0.4692028985507246,0.5471014492753623,0.5525362318840579,0.40398550724637683,0.4007561436672968
-0.0874,0.4798046628859483,0.030616529467740156,0.47282608695652173,0.5579710144927537,0.5579710144927535,0.4076086956521739,0.4026465028355388
-0.0872,0.479080025204789,0.029343649513182055,0.4746376811594203,0.5543478260869565,0.552536231884058,0.41123188405797106,0.4026465028355387
