time,mean_auc,se_auc,fold_1,fold_2,fold_3,fold_4,fold_5
-0.1,0.42512602394454946,0.01841696156822113,0.48550724637681153,0.45108695652173914,0.4291115311909262,0.3856332703213611,0.3742911153119093
-0.0998,0.42553560176433514,0.017044470609972828,0.4764492753623188,0.45652173913043476,0.42911153119092627,0.387523629489603,0.37807183364839314
-0.0996,0.42517328292375545,0.01635861675049083,0.47101449275362317,0.4601449275362318,0.4253308128544423,0.391304347826087,0.37807183364839314
-0.0994,0.4274259609325772,0.01588476081592017,0.4710144927536232,0.4619565217391304,0.42911153119092627,0.391304347826087,0.3837429111531191
-0.0992,0.4277725267800882,0.01646410111522027,0.47463768115942034,0.46195652173913043,0.42911153119092627,0.38941398865784493,0.3837429111531191
-0.099,0.42509451795841213,0.017759793319800193,0.4764492753623189,0.463768115942029,0.4215500945179584,0.3818525519848771,0.3818525519848771
-0.0988,0.42544108380592316,0.0184493523973555,0.4764492753623189,0.46739130434782605,0.42344045368620037,0.38185255198487716,0.37807183364839325
-0.0986,0.4250315059861374,0.019621608449822074,0.480072463768116,0.4673913043478261,0.4253308128544423,0.3724007561436673,0.3799621928166352
-0.0984,0.42351921865154374,0.02070331682752946,0.47644927536231885,0.47101449275362317,0.42911153119092627,0.36862003780718333,0.3724007561436673
-0.0982,0.42315689981096405,0.020961411104704876,0.47282608695652173,0.47282608695652173,0.4328922495274102,0.36672967863894135,0.3705103969754253
-0.098,0.4234562066792691,0.02196726952611807,0.48007246376811596,0.47463768115942034,0.4272211720226843,0.36862003780718333,0.36672967863894135
-0.0978,0.42451165721487083,0.023288802141296812,0.4855072463768116,0.47826086956521735,0.4272211720226843,0.3610586011342155,0.3705103969754253
-0.0976,0.42296786389413993,0.0245854818440305,0.48369565217391297,0.4836956521739131,0.4253308128544423,0.3553875236294896,0.3667296786389414
-0.0974,0.4210617517328292,0.025893918805521686,0.4818840579710144,0.48731884057971014,0.42533081285444235,0.35160680529300564,0.3591682419659735
