time,mean_auc,sem_auc,sub-101,sub-102,sub-104,sub-105,sub-106,sub-107
-0.1,0.4869633647641863,0.008433638991487233,0.504362922705314,0.4902646502835538,0.4419817265280403,0.4911940768746062,0.4954631379962193,0.4985136741973841
-0.0998,0.4870690355922382,0.008625078306145957,0.5033061594202899,0.488815374921235,0.44086326402016385,0.4941241335853812,0.4965028355387523,0.49880244606760665
-0.0996,0.48777417497523096,0.008348101537640857,0.5019021739130434,0.4865469439193446,0.44339949590422184,0.49593572778827977,0.49903906742281035,0.4998216409036861
-0.0994,0.4882179947721578,0.008684467075915484,0.5050724637681159,0.4854284814114681,0.44261184625078764,0.49593572778827977,0.5001575299306869,0.500101919483608
-0.0992,0.48796721289723405,0.008852581889075391,0.5065368357487923,0.4843257718966604,0.4422180214240705,0.49228103339634527,0.5015752993068683,0.5008663156106675
-0.099,0.4876148562274097,0.008924515448544756,0.5057820048309178,0.48216761184625084,0.44185570258349083,0.4930529300567108,0.5026780088216761,0.5001528792254119
-0.0988,0.4880179599053962,0.009360708065609045,0.5047252415458937,0.48142722117202263,0.44034341524889725,0.49406112161310656,0.5073724007561436,0.5001783590963138
-0.0986,0.48874479265656195,0.009464474053186345,0.505042270531401,0.4818210459987397,0.44065847511027095,0.49595148078134843,0.5095305608065532,0.4994649227110582
-0.0984,0.48953041054390706,0.009576559682159749,0.5072010869565217,0.4810333963453055,0.4417769376181475,0.49810964083175796,0.5120510396975425,0.49701036181416686
-0.0982,0.4901250255458763,0.00935986391742743,0.5071557971014492,0.4798834278512917,0.4442974165091367,0.49776307498424704,0.5131537492123502,0.4984966876167828
-0.098,0.49050535347479984,0.00928157135189296,0.506808574879227,0.477236925015753,0.44684940138626333,0.4992123503465658,0.5156427221172022,0.49728214710378804
-0.0978,0.48977514820413975,0.009497573746585568,0.5079408212560386,0.4767958412098299,0.44569943289224956,0.4991808443604285,0.5164146187775678,0.4926193307287243
-0.0976,0.49143949675795123,0.00978823882084594,0.5061896135265701,0.47597668557025835,0.44747952110901074,0.5025047258979206,0.5218966603654694,0.494589774078478
-0.0974,0.49193406852459526,0.009613996263666843,0.5083182367149759,0.4736925015752994,0.4514650283553875,0.5018273471959672,0.5233931947069943,0.49290810259894685
-0.0972,0.49239392826714967,0.00916080313234906,0.5086201690821257,0.4732514177693761,0.4546943919344676,0.5022054190296157,0.5219281663516069,0.4936640054357058
-0.097,0.49197187274960963,0.009449334916907052,0.5064462560386473,0.4683364839319471,0.456112161310649,0.5058916194076873,0.523062381852552,0.4919823339561747
