time_ms,mean_auc,sem_auc,sub-104
383.2,0.4805555555555555,0.0,0.4805555555555555
383.40000000000003,0.4822916666666666,0.0,0.4822916666666666
383.6,0.4809027777777778,0.0,0.4809027777777778
383.79999999999995,0.4847222222222222,0.0,0.4847222222222222
384.0,0.484375,0.0,0.484375
384.2,0.48263888888888895,0.0,0.48263888888888895
384.40000000000003,0.484375,0.0,0.484375
384.6,0.4833333333333333,0.0,0.4833333333333333
384.79999999999995,0.4854166666666667,0.0,0.4854166666666667
385.0,0.4864583333333334,0.0,0.4864583333333334
385.2,0.4895833333333332,0.0,0.4895833333333332
385.40000000000003,0.4888888888888888,0.0,0.4888888888888888
385.6,0.48993055555555554,0.0,0.48993055555555554
385.79999999999995,0.4916666666666667,0.0,0.4916666666666667
386.0,0.4913194444444445,0.0,0.4913194444444445
386.2,0.48993055555555554,0.0,0.48993055555555554
386.40000000000003,0.48888888888888893,0.0,0.48888888888888893
386.6,0.49027777777777776,0.0,0.49027777777777776
386.79999999999995,0.48993055555555554,0.0,0.48993055555555554
387.0,0.48958333333333337,0.0,0.48958333333333337
387.2,0.4930555555555555,0.0,0.4930555555555555
387.40000000000003,0.49548611111111107,0.0,0.49548611111111107
387.6,0.49548611111111107,0.0,0.49548611111111107
387.79999999999995,0.4951388888888889,0.0,0.4951388888888889
388.0,0.49722222222222223,0.0,0.49722222222222223
388.2,0.4972222222222221,0.0,0.4972222222222221
388.40000000000003,0.49826388888888895,0.0,0.49826388888888895
388.6,0.4979166666666666,0.0,0.4979166666666666
388.79999999999995,0.496875,0.0,0.496875
389.0,0.49861111111111106,0.0,0.49861111111111106
389.2,0.49756944444444445,0.0,0.49756944444444445
389.40000000000003,0.49722222222222223,0.0,0.49722222222222223
389.6,0.5,0.0,0.5
389.79999999999995,0.5013888888888889,0.0,0.5013888888888889
390.0,0.5027777777777779,0.0,0.5027777777777779
390.2,0.503125,0.0,0.503125
390.40000000000003,0.503125,0.0,0.503125
390.6,0.5020833333333334,0.0,0.5020833333333334
390.79999999999995,0.5020833333333334,0.0,0.5020833333333334
391.0,0.5034722222222222,0.0,0.5034722222222222
391.2,0.5034722222222222,0.0,0.5034722222222222
391.40000000000003,0.5048611111111111,0.0,0.5048611111111111
391.6,0.5069444444444444,0.0,0.5069444444444444
391.79999999999995,0.5069444444444444,0.0,0.5069444444444444
392.0,0.5104166666666667,0.0,0.5104166666666667
392.2,0.5097222222222222,0.0,0.5097222222222222
392.40000000000003,0.5086805555555556,0.0,0.5086805555555556
392.6,0.5121527777777778,0.0,0.5121527777777778
392.79999999999995,0.5131944444444445,0.0,0.5131944444444445
393.0,0.515625,0.0,0.515625
393.2,0.5142361111111111,0.0,0.5142361111111111
393.40000000000003,0.5121527777777778,0.0,0.5121527777777778
393.6,0.513888888888889,0.0,0.513888888888889
393.8,0.5166666666666667,0.0,0.5166666666666667
394.0,0.5170138888888889,0.0,0.5170138888888889
394.2,0.5194444444444446,0.0,0.5194444444444446
394.4,0.5208333333333333,0.0,0.5208333333333333
394.6,0.5211805555555555,0.0,0.5211805555555555
394.8,0.5208333333333333,0.0,0.5208333333333333
395.0,0.5211805555555555,0.0,0.5211805555555555
395.2,0.5215277777777778,0.0,0.5215277777777778
395.4,0.5243055555555556,0.0,0.5243055555555556
395.6,0.525,0.0,0.525
395.8,0.5263888888888889,0.0,0.5263888888888889
396.0,0.5256944444444445,0.0,0.5256944444444445
396.2,0.5232638888888889,0.0,0.5232638888888889
396.4,0.5246527777777779,0.0,0.5246527777777779
396.6,0.5253472222222222,0.0,0.5253472222222222
396.8,0.5253472222222222,0.0,0.5253472222222222
397.0,0.5243055555555556,0.0,0.5243055555555556
397.2,0.5284722222222222,0.0,0.5284722222222222
397.4,0.529513888888889,0.0,0.529513888888889
397.6,0.5315972222222223,0.0,0.5315972222222223
397.8,0.5288194444444445,0.0,0.5288194444444445
398.0,0.5274305555555555,0.0,0.5274305555555555
398.2,0.5246527777777777,0.0,0.5246527777777777
398.4,0.5229166666666666,0.0,0.5229166666666666
398.6,0.523611111111111,0.0,0.523611111111111
398.8,0.5246527777777777,0.0,0.5246527777777777
399.0,0.5236111111111111,0.0,0.5236111111111111
399.2,0.5222222222222224,0.0,0.5222222222222224
399.4,0.523611111111111,0.0,0.523611111111111
399.6,0.5208333333333334,0.0,0.5208333333333334
399.8,0.5222222222222224,0.0,0.5222222222222224
400.0,0.521875,0.0,0.521875
400.2,0.5229166666666667,0.0,0.5229166666666667
400.4,0.5211805555555556,0.0,0.5211805555555556
400.6,0.5190972222222221,0.0,0.5190972222222221
400.8,0.51875,0.0,0.51875
401.0,0.5197916666666667,0.0,0.5197916666666667
401.2,0.5194444444444444,0.0,0.5194444444444444
401.4,0.5204861111111111,0.0,0.5204861111111111
401.6,0.5208333333333333,0.0,0.5208333333333333
401.8,0.5177083333333333,0.0,0.5177083333333333
402.0,0.517361111111111,0.0,0.517361111111111
402.2,0.5173611111111112,0.0,0.5173611111111112
402.4,0.5131944444444445,0.0,0.5131944444444445
402.6,0.5135416666666667,0.0,0.5135416666666667
402.8,0.5142361111111111,0.0,0.5142361111111111
403.0,0.5111111111111111,0.0,0.5111111111111111
403.2,0.5111111111111111,0.0,0.5111111111111111
403.4,0.5114583333333333,0.0,0.5114583333333333
403.6,0.5104166666666667,0.0,0.5104166666666667
403.8,0.5107638888888888,0.0,0.5107638888888888
404.0,0.5086805555555556,0.0,0.5086805555555556
404.2,0.5118055555555555,0.0,0.5118055555555555
404.4,0.5118055555555555,0.0,0.5118055555555555
404.6,0.5118055555555555,0.0,0.5118055555555555
404.8,0.513888888888889,0.0,0.513888888888889
405.0,0.5131944444444445,0.0,0.5131944444444445
405.2,0.5118055555555555,0.0,0.5118055555555555
405.4,0.5125,0.0,0.5125
405.6,0.5135416666666666,0.0,0.5135416666666666
405.8,0.5166666666666666,0.0,0.5166666666666666
406.0,0.5177083333333333,0.0,0.5177083333333333
406.2,0.5194444444444445,0.0,0.5194444444444445
406.4,0.523263888888889,0.0,0.523263888888889
406.6,0.5222222222222223,0.0,0.5222222222222223
406.8,0.5243055555555556,0.0,0.5243055555555556
407.0,0.5274305555555556,0.0,0.5274305555555556
407.2,0.5263888888888889,0.0,0.5263888888888889
407.4,0.5302083333333333,0.0,0.5302083333333333
407.6,0.5315972222222223,0.0,0.5315972222222223
407.8,0.53125,0.0,0.53125
408.0,0.5322916666666667,0.0,0.5322916666666667
408.2,0.5329861111111113,0.0,0.5329861111111113
408.4,0.5333333333333334,0.0,0.5333333333333334
408.6,0.5326388888888889,0.0,0.5326388888888889
408.8,0.5322916666666667,0.0,0.5322916666666667
409.0,0.5350694444444445,0.0,0.5350694444444445
409.2,0.5364583333333333,0.0,0.5364583333333333
409.4,0.5361111111111111,0.0,0.5361111111111111
409.6,0.5368055555555555,0.0,0.5368055555555555
409.8,0.5392361111111112,0.0,0.5392361111111112
410.0,0.5402777777777779,0.0,0.5402777777777779
410.2,0.540625,0.0,0.540625
410.4,0.5402777777777777,0.0,0.5402777777777777
410.6,0.5361111111111111,0.0,0.5361111111111111
