time,mean_auc,sem_auc,sub-101,sub-102,sub-104,sub-105,sub-106,sub-107
-0.1,0.5168935185185185,0.005094750875423115,0.5003472222222223,0.5072916666666667,0.5090277777777777,0.5371527777777778,0.5246527777777777,0.522888888888889
-0.0998,0.5167268518518519,0.005323023916827061,0.4989583333333334,0.5048611111111111,0.5100694444444445,0.5361111111111111,0.5256944444444445,0.5246666666666667
-0.0996,0.5179675925925925,0.006257113293191324,0.4951388888888889,0.5055555555555556,0.5104166666666666,0.5388888888888889,0.5284722222222221,0.5293333333333333
-0.0994,0.5187546296296296,0.00624796491787506,0.49409722222222224,0.5083333333333334,0.5111111111111112,0.5364583333333333,0.5298611111111111,0.5326666666666666
-0.0992,0.5196412037037037,0.006683472432971401,0.4923611111111111,0.5072916666666667,0.5142361111111111,0.5357638888888889,0.532638888888889,0.5355555555555556
-0.099,0.5196018518518518,0.007270288816813339,0.4895833333333333,0.5069444444444444,0.5135416666666666,0.5333333333333333,0.5357638888888888,0.5384444444444444
-0.0988,0.5212175925925926,0.006962173870115127,0.4916666666666667,0.5107638888888889,0.5152777777777777,0.5326388888888889,0.5378472222222224,0.5391111111111111
-0.0986,0.521550925925926,0.007491683966008439,0.490625,0.507986111111111,0.5166666666666667,0.5326388888888889,0.5402777777777779,0.5411111111111111
-0.0984,0.5223541666666667,0.007900442107220377,0.4892361111111111,0.5104166666666666,0.5166666666666667,0.5305555555555557,0.5423611111111113,0.5448888888888889
-0.0982,0.5220925925925927,0.008064900302164887,0.4878472222222222,0.5114583333333333,0.5166666666666667,0.528125,0.5420138888888889,0.5464444444444445
-0.098,0.5229236111111111,0.00825217926879487,0.48506944444444444,0.515625,0.5190972222222223,0.529513888888889,0.5420138888888888,0.5462222222222223
-0.0978,0.5246921296296296,0.007988087125816876,0.48715277777777777,0.5184027777777778,0.5229166666666668,0.5302083333333334,0.5423611111111112,0.5471111111111112
-0.0976,0.5244236111111111,0.008124247320576318,0.48576388888888894,0.5194444444444445,0.5232638888888889,0.5284722222222221,0.5427083333333333,0.5468888888888889
-0.0974,0.5256458333333334,0.008023352344808053,0.4875,0.51875,0.5291666666666666,0.5277777777777778,0.5420138888888889,0.5486666666666666
-0.0972,0.5252569444444445,0.007941035397757847,0.48715277777777777,0.5222222222222224,0.5288194444444444,0.5239583333333334,0.5402777777777779,0.5491111111111111
-0.097,0.5256944444444445,0.00809647639133337,0.4875,0.5208333333333333,0.5315972222222223,0.5229166666666666,0.5413194444444446,0.55
-0.0968,0.5248773148148147,0.007934613494917607,0.4864583333333334,0.5222222222222223,0.5302083333333333,0.5229166666666666,0.539236111111111,0.5482222222222222
-0.0966,0.5257013888888888,0.007451621337543099,0.4885416666666667,0.5260416666666667,0.5322916666666667,0.523263888888889,0.5378472222222223,0.5462222222222223
-0.0964,0.5262847222222223,0.007499852643442652,0.48888888888888893,0.5284722222222222,0.5340277777777777,0.5215277777777778,0.539236111111111,0.5455555555555556
-0.0962,0.5248912037037038,0.00767084045608792,0.4878472222222222,0.5274305555555555,0.5326388888888889,0.5173611111111112,0.5378472222222223,0.5462222222222224
-0.096,0.5253310185185185,0.0077522249012366064,0.4892361111111111,0.5267361111111111,0.5343749999999999,0.5163194444444444,0.5357638888888889,0.5495555555555555
-0.0958,0.5256412037037037,0.0077277522170507065,0.49027777777777776,0.5243055555555556,0.5368055555555555,0.5163194444444444,0.5368055555555554,0.5493333333333333
-0.0956,0.525537037037037,0.00784684779142389,0.49097222222222225,0.5253472222222222,0.5378472222222223,0.5131944444444445,0.5354166666666667,0.5504444444444444
-0.0954,0.5242939814814815,0.008231362626122566,0.48888888888888893,0.5225694444444444,0.540625,0.5100694444444445,0.5347222222222222,0.5488888888888889
-0.0952,0.5245671296296296,0.008383941887582456,0.4885416666666667,0.5239583333333333,0.5430555555555555,0.509375,0.5340277777777778,0.5484444444444444
-0.095,0.5236574074074073,0.008471584464628514,0.4881944444444444,0.5225694444444444,0.5427083333333333,0.507638888888889,0.5319444444444443,0.5488888888888889
